(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390825456163 (Mon Jan 27 21:24:16 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390825508908 (Mon Jan 27 21:25:08 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390825643167 (Mon Jan 27 21:27:23 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390825694980 (Mon Jan 27 21:28:14 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390825748797 (Mon Jan 27 21:29:08 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390825802335 (Mon Jan 27 21:30:02 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390825854404 (Mon Jan 27 21:30:54 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390825889569 (Mon Jan 27 21:31:29 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390825929598 (Mon Jan 27 21:32:09 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390827059573 (Mon Jan 27 21:50:59 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390827094346 (Mon Jan 27 21:51:34 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390827119596 (Mon Jan 27 21:51:59 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390827239250 (Mon Jan 27 21:53:59 JST 2014)
(3,6)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=2, 0 diagonal iter., randomSeed=1390827319790 (Mon Jan 27 21:55:19 JST 2014)
(3,7)-CMA-ES(mu_eff=2.3), Ver="0.99.40", dimension=3, 0 diagonal iter., randomSeed=1390827413226 (Mon Jan 27 21:56:53 JST 2014)
